UF,Sexo,Idade,Cor,Anos de Estudo,Renda
Paraíba,Masculino,43,Branca,12,1220
Paraíba,Masculino,31,Parda,12,400
Paraíba,Masculino,52,Parda,16,30000
Paraíba,Feminino,57,Branca,16,788
Paraíba,Feminino,47,Branca,16,800
Paraíba,Masculino,51,Parda,16,4000
Paraíba,Masculino,48,Branca,12,1200
Paraíba,Masculino,49,Branca,12,3500
Paraíba,Masculino,40,Branca,12,2000
Paraíba,Masculino,59,Parda,12,1250
Paraíba,Masculino,31,Parda,16,2600
Paraíba,Feminino,27,Parda,11,788
Paraíba,Feminino,25,Branca,12,1200
Paraíba,Feminino,40,Branca,12,2000
Paraíba,Masculino,31,Parda,16,2700
Paraíba,Masculino,42,Parda,8,1000
Paraíba,Masculino,41,Branca,8,600
Paraíba,Masculino,57,Parda,5,800
Paraíba,Masculino,39,Branca,1,500
Paraíba,Masculino,72,Branca,12,5000
Paraíba,Masculino,27,Branca,12,788
Paraíba,Masculino,49,Parda,12,788
Paraíba,Feminino,47,Parda,11,50
Paraíba,Masculino,55,Parda,9,788
Paraíba,Masculino,51,Parda,4,2500
Paraíba,Masculino,38,Parda,12,3000
Paraíba,Masculino,62,Parda,12,400
Paraíba,Masculino,55,Parda,1,788
Paraíba,Masculino,57,Branca,10,500
Paraíba,Masculino,58,Branca,3,3000
Paraíba,Masculino,34,Parda,6,788
Paraíba,Masculino,66,Parda,12,0
Paraíba,Masculino,44,Branca,3,900
Paraíba,Masculino,43,Preta,1,100
Paraíba,Masculino,62,Parda,1,0
Paraíba,Masculino,45,Branca,1,300
Paraíba,Masculino,31,Parda,5,210
Paraíba,Masculino,34,Parda,2,300
Paraíba,Masculino,43,Parda,10,788
Paraíba,Masculino,51,Parda,5,300
Paraíba,Feminino,54,Parda,5,200
Paraíba,Masculino,54,Parda,7,750
Paraíba,Masculino,29,Parda,1,600
Paraíba,Masculino,69,Parda,2,300
Paraíba,Masculino,26,Branca,8,2300
Paraíba,Feminino,40,Branca,5,500
Paraíba,Masculino,38,Parda,5,3000
Paraíba,Masculino,29,Parda,12,1100
Paraíba,Masculino,52,Preta,1,540
Paraíba,Masculino,33,Parda,5,600
Paraíba,Masculino,58,Parda,1,100
Paraíba,Masculino,29,Parda,4,400
Paraíba,Feminino,47,Parda,1,100
Paraíba,Masculino,43,Parda,1,110
Paraíba,Masculino,42,Branca,4,350
Paraíba,Masculino,64,Parda,1,0
Paraíba,Masculino,40,Parda,1,200
Paraíba,Feminino,65,Parda,9,0
Paraíba,Masculino,54,Parda,3,30
Paraíba,Masculino,30,Parda,6,1200
Paraíba,Masculino,76,Preta,1,200
Paraíba,Feminino,40,Parda,12,394
Paraíba,Masculino,33,Parda,12,1600
Paraíba,Masculino,47,Parda,1,240
Paraíba,Masculino,71,Parda,1,300
Paraíba,Masculino,29,Branca,3,200
Paraíba,Masculino,49,Preta,3,300
Paraíba,Feminino,74,Parda,1,100
Paraíba,Masculino,39,Parda,12,788
Paraíba,Masculino,48,Parda,12,788
Paraíba,Masculino,32,Parda,9,3000
Paraíba,Masculino,37,Parda,4,460
Paraíba,Masculino,23,Parda,8,800
Paraíba,Masculino,41,Parda,5,700
Paraíba,Masculino,49,Parda,7,788
Paraíba,Feminino,57,Preta,1,350
Paraíba,Masculino,32,Parda,12,788
Paraíba,Feminino,23,Preta,9,70
Paraíba,Masculino,38,Parda,12,1200
Paraíba,Feminino,54,Preta,1,788
Paraíba,Masculino,36,Parda,10,788
Paraíba,Feminino,50,Parda,12,270
Paraíba,Masculino,45,Parda,5,788
Paraíba,Masculino,86,Parda,1,60
Paraíba,Masculino,62,Branca,5,200
Paraíba,Feminino,47,Branca,1,120
Paraíba,Feminino,67,Parda,4,0
Paraíba,Masculino,44,Branca,12,1576
Paraíba,Masculino,65,Branca,9,80
Paraíba,Masculino,41,Parda,5,788
Paraíba,Masculino,75,Branca,3,210
Paraíba,Masculino,53,Parda,1,300
Paraíba,Feminino,69,Parda,6,0
Paraíba,Masculino,25,Branca,12,465
Paraíba,Feminino,59,Parda,1,120
Paraíba,Masculino,36,Parda,12,33
Paraíba,Masculino,44,Parda,10,550
Paraíba,Feminino,35,Branca,9,200
Paraíba,Masculino,33,Branca,6,750
Paraíba,Masculino,51,Branca,4,80
Paraíba,Masculino,52,Branca,6,100
Paraíba,Feminino,23,Branca,8,0
Paraíba,Masculino,30,Parda,6,2000
Paraíba,Feminino,46,Branca,12,1500
Paraíba,Masculino,43,Branca,11,970
Paraíba,Masculino,29,Parda,12,788
Paraíba,Masculino,54,Preta,1,300
Paraíba,Feminino,50,Parda,4,380
Paraíba,Feminino,35,Parda,7,550
Paraíba,Masculino,34,Parda,8,0
Paraíba,Feminino,26,Parda,16,788
Paraíba,Feminino,47,Branca,16,3000
Paraíba,Masculino,28,Branca,8,11000
Paraíba,Masculino,28,Parda,14,2500
Paraíba,Feminino,52,Branca,6,200
Paraíba,Feminino,34,Branca,12,300
Paraíba,Masculino,65,Branca,3,850
Paraíba,Masculino,28,Parda,12,800
Paraíba,Masculino,66,Branca,1,800
Paraíba,Masculino,50,Branca,12,2400
Paraíba,Masculino,42,Parda,11,1200
Paraíba,Masculino,52,Parda,1,800
Paraíba,Masculino,32,Parda,6,300
Paraíba,Masculino,43,Parda,3,200
Paraíba,Masculino,51,Parda,10,1300
Paraíba,Masculino,50,Preta,5,800
Paraíba,Masculino,39,Parda,5,300
Paraíba,Feminino,35,Parda,1,1250
Paraíba,Masculino,39,Parda,9,1200
Paraíba,Masculino,34,Branca,12,788
Paraíba,Feminino,39,Parda,6,788
Paraíba,Masculino,58,Branca,1,200
Paraíba,Masculino,48,Parda,12,800
Paraíba,Masculino,41,Parda,1,1100
Paraíba,Masculino,65,Branca,1,0
Paraíba,Feminino,70,Branca,4,40
Paraíba,Masculino,19,Parda,7,788
Paraíba,Masculino,51,Parda,1,420
Paraíba,Feminino,43,Parda,11,788
Paraíba,Masculino,49,Parda,3,750
Paraíba,Masculino,36,Parda,9,1000
Paraíba,Masculino,33,Parda,4,400
Paraíba,Feminino,91,Branca,5,0
Paraíba,Masculino,30,Parda,16,788
Paraíba,Feminino,69,Parda,1,0
Paraíba,Masculino,43,Parda,9,600
Paraíba,Masculino,39,Parda,6,600
Paraíba,Feminino,53,Parda,5,250
Paraíba,Masculino,33,Parda,3,500
Paraíba,Masculino,42,Branca,5,700
Paraíba,Feminino,57,Branca,5,160
Paraíba,Masculino,32,Branca,1,788
Paraíba,Masculino,32,Parda,9,1000
Paraíba,Masculino,32,Branca,4,500
Paraíba,Masculino,44,Branca,1,300
Paraíba,Masculino,62,Branca,1,300
Paraíba,Masculino,34,Branca,5,250
Paraíba,Masculino,51,Branca,2,400
Paraíba,Masculino,77,Branca,3,300
Paraíba,Masculino,61,Branca,12,300
Paraíba,Masculino,71,Parda,1,900
Paraíba,Masculino,65,Preta,1,48
Paraíba,Feminino,59,Parda,3,0
Paraíba,Masculino,53,Parda,1,450
Paraíba,Masculino,52,Parda,8,600
Paraíba,Masculino,18,Parda,4,700
Paraíba,Masculino,60,Branca,1,350
Paraíba,Masculino,20,Branca,10,700
Paraíba,Feminino,58,Parda,3,0
Paraíba,Feminino,38,Parda,2,140
Paraíba,Masculino,48,Parda,4,200
Paraíba,Masculino,49,Parda,5,450
Paraíba,Masculino,42,Branca,3,300
Paraíba,Feminino,74,Parda,1,0
Paraíba,Masculino,58,Parda,1,0
Paraíba,Masculino,69,Parda,1,0
Paraíba,Masculino,69,Parda,3,100
Paraíba,Masculino,52,Parda,4,960
Paraíba,Masculino,35,Preta,1,200
Paraíba,Masculino,31,Parda,6,600
Paraíba,Feminino,25,Parda,6,100
Paraíba,Masculino,56,Parda,12,1200
Paraíba,Masculino,39,Parda,10,788
Paraíba,Masculino,59,Branca,4,300
Paraíba,Masculino,48,Parda,5,750
Paraíba,Masculino,30,Branca,13,890
Paraíba,Feminino,51,Parda,10,850
Paraíba,Feminino,38,Parda,8,1000
Paraíba,Masculino,38,Branca,1,90
Paraíba,Masculino,32,Branca,12,1000
Paraíba,Masculino,34,Indígena,16,1080
Paraíba,Feminino,32,Parda,8,150
Paraíba,Masculino,45,Branca,8,0
Paraíba,Masculino,61,Parda,1,500
Paraíba,Masculino,41,Parda,12,800
Paraíba,Masculino,59,Parda,12,3160
Paraíba,Masculino,55,Parda,9,2000
Paraíba,Masculino,49,Branca,9,400
Paraíba,Masculino,53,Indígena,9,1815
Paraíba,Masculino,44,Branca,6,0
Paraíba,Masculino,61,Parda,1,0
Paraíba,Feminino,55,Indígena,1,788
Paraíba,Feminino,56,Parda,1,0
Paraíba,Masculino,43,Branca,6,1200
Paraíba,Masculino,40,Indígena,4,0
Paraíba,Masculino,36,Parda,9,788
Paraíba,Masculino,22,Indígena,11,1325
Paraíba,Feminino,31,Parda,6,300
Paraíba,Masculino,49,Parda,2,500
Paraíba,Feminino,36,Indígena,2,0
Paraíba,Masculino,26,Branca,6,900
Paraíba,Feminino,53,Parda,5,850
Paraíba,Masculino,40,Parda,1,0
Paraíba,Masculino,46,Indígena,9,800
Paraíba,Masculino,21,Indígena,9,0
Paraíba,Feminino,46,Parda,12,788
Paraíba,Feminino,69,Parda,16,2200
Paraíba,Feminino,53,Indígena,12,788
Paraíba,Masculino,35,Parda,16,3500
Paraíba,Masculino,36,Parda,12,1200
Paraíba,Masculino,31,Branca,12,788
Paraíba,Masculino,60,Branca,5,788
Paraíba,Feminino,51,Parda,9,350
Paraíba,Feminino,34,Parda,16,2000
Paraíba,Masculino,44,Branca,14,1400
Paraíba,Masculino,41,Parda,5,400
Paraíba,Masculino,36,Parda,7,788
Paraíba,Masculino,42,Parda,1,877
Paraíba,Masculino,24,Parda,6,1100
Paraíba,Masculino,31,Parda,6,788
Paraíba,Masculino,50,Parda,5,1500
Paraíba,Feminino,32,Branca,12,250
Paraíba,Masculino,44,Parda,5,2000
Paraíba,Masculino,56,Parda,5,880
Paraíba,Masculino,34,Parda,4,400
Paraíba,Masculino,56,Parda,1,750
Paraíba,Masculino,49,Parda,1,500
Paraíba,Feminino,55,Preta,5,788
Paraíba,Feminino,24,Parda,12,1500
Paraíba,Masculino,45,Parda,7,788
Paraíba,Masculino,50,Branca,5,899
Paraíba,Feminino,50,Parda,12,1000
Paraíba,Feminino,49,Parda,1,150
Paraíba,Masculino,43,Branca,6,788
Paraíba,Feminino,52,Parda,9,788
Paraíba,Feminino,29,Parda,15,960
Paraíba,Masculino,35,Parda,2,788
Paraíba,Masculino,21,Preta,9,830
Paraíba,Masculino,40,Parda,12,1500
Paraíba,Feminino,32,Parda,9,788
Paraíba,Feminino,34,Parda,6,788
Paraíba,Feminino,43,Parda,1,850
Paraíba,Feminino,36,Parda,8,788
Paraíba,Masculino,49,Parda,9,2000
Paraíba,Masculino,48,Parda,9,3000
Paraíba,Masculino,24,Indígena,8,880
Paraíba,Feminino,32,Parda,8,320
Paraíba,Masculino,55,Preta,10,1200
Paraíba,Masculino,22,Indígena,12,860
Paraíba,Masculino,61,Parda,1,1200
Paraíba,Feminino,49,Parda,16,300
Paraíba,Masculino,33,Parda,10,788
Paraíba,Masculino,35,Branca,9,788
Paraíba,Masculino,39,Branca,9,948
Paraíba,Feminino,47,Parda,8,788
Paraíba,Feminino,50,Branca,12,500
Paraíba,Feminino,51,Parda,2,300
Paraíba,Masculino,27,Parda,12,1100
Paraíba,Feminino,38,Parda,16,2200
Paraíba,Masculino,46,Branca,2,1500
Paraíba,Masculino,51,Parda,5,1570
Paraíba,Masculino,48,Branca,12,1400
Paraíba,Masculino,65,Parda,1,0
Paraíba,Feminino,36,Branca,16,930
Paraíba,Feminino,28,Preta,16,840
Paraíba,Masculino,46,Parda,13,788
Paraíba,Masculino,32,Parda,5,820
Paraíba,Feminino,44,Parda,6,600
Paraíba,Masculino,35,Parda,12,720
Paraíba,Feminino,42,Branca,12,800
Paraíba,Masculino,24,Branca,12,800
Paraíba,Masculino,36,Parda,1,300
Paraíba,Masculino,67,Parda,2,500
Paraíba,Masculino,33,Parda,12,400
Paraíba,Masculino,52,Parda,3,1100
Paraíba,Masculino,30,Parda,6,300
Paraíba,Masculino,30,Parda,9,1000
Paraíba,Masculino,31,Parda,7,788
Paraíba,Masculino,43,Parda,12,788
Paraíba,Feminino,33,Parda,8,200
Paraíba,Feminino,38,Parda,2,260
Paraíba,Masculino,36,Branca,3,500
Paraíba,Feminino,46,Parda,16,200
Paraíba,Masculino,22,Preta,13,1200
Paraíba,Masculino,78,Parda,1,1200
Paraíba,Masculino,25,Parda,12,980
Paraíba,Feminino,33,Branca,5,400
Paraíba,Feminino,48,Parda,12,1014
Paraíba,Masculino,57,Parda,2,788
Paraíba,Masculino,49,Parda,2,0
Paraíba,Feminino,51,Branca,5,0
Paraíba,Masculino,26,Branca,8,1000
Paraíba,Masculino,64,Preta,2,0
Paraíba,Masculino,36,Parda,5,3500
Paraíba,Masculino,37,Parda,12,1200
Paraíba,Feminino,34,Preta,12,788
Paraíba,Masculino,21,Parda,5,0
Paraíba,Feminino,52,Preta,2,100
Paraíba,Feminino,29,Branca,9,0
Paraíba,Masculino,42,Preta,2,400
Paraíba,Feminino,46,Parda,1,250
Paraíba,Masculino,24,Branca,14,1500
Paraíba,Feminino,27,Preta,1,1000
Paraíba,Masculino,32,Parda,12,1200
Paraíba,Masculino,32,Branca,5,400
Paraíba,Masculino,46,Preta,9,1000
Paraíba,Masculino,38,Parda,3,300
Paraíba,Masculino,53,Parda,2,0
Paraíba,Masculino,57,Preta,1,500
Paraíba,Masculino,53,Parda,1,0
Paraíba,Masculino,36,Branca,12,700
Paraíba,Masculino,39,Parda,3,600
Paraíba,Masculino,40,Branca,12,1700
Paraíba,Masculino,51,Branca,12,788
Paraíba,Masculino,40,Parda,12,1080
Paraíba,Masculino,34,Branca,3,1500
Paraíba,Feminino,53,Parda,2,980
Paraíba,Masculino,29,Parda,12,600
Paraíba,Masculino,35,Parda,3,350
Paraíba,Feminino,52,Parda,4,788
Paraíba,Masculino,31,Parda,6,600
Paraíba,Masculino,23,Parda,14,788
Paraíba,Feminino,70,Parda,15,500
Paraíba,Masculino,57,Parda,1,100
Paraíba,Masculino,33,Parda,5,600
Paraíba,Masculino,39,Parda,4,788
Paraíba,Masculino,37,Parda,3,1200
Paraíba,Masculino,49,Parda,1,788
Paraíba,Masculino,24,Branca,1,450
Paraíba,Masculino,42,Parda,1,0
Paraíba,Masculino,26,Branca,4,600
Paraíba,Masculino,29,Parda,11,1100
Paraíba,Masculino,46,Parda,3,940
Paraíba,Masculino,29,Preta,6,2000
Paraíba,Masculino,47,Branca,3,0
Paraíba,Masculino,26,Parda,7,800
Paraíba,Masculino,42,Parda,4,300
Paraíba,Feminino,47,Parda,10,200
Paraíba,Masculino,76,Parda,1,0
Paraíba,Feminino,56,Parda,1,200
Paraíba,Feminino,46,Parda,8,200
Paraíba,Masculino,39,Branca,6,400
Paraíba,Masculino,50,Parda,12,1200
Paraíba,Masculino,32,Parda,12,1000
Paraíba,Feminino,54,Branca,16,850
Paraíba,Masculino,50,Parda,12,789
Paraíba,Masculino,41,Parda,3,270
Paraíba,Feminino,39,Parda,4,200
Paraíba,Masculino,45,Branca,16,9000
Paraíba,Feminino,28,Branca,12,869
Paraíba,Masculino,49,Parda,11,3000
Paraíba,Masculino,55,Branca,16,1500
Paraíba,Masculino,40,Branca,12,8000
Paraíba,Masculino,40,Parda,12,1800
Paraíba,Masculino,44,Parda,7,1576
Paraíba,Masculino,44,Parda,1,4000
Paraíba,Masculino,55,Parda,7,788
Paraíba,Masculino,61,Branca,12,500
Paraíba,Masculino,43,Branca,1,750
Paraíba,Masculino,57,Parda,1,2500
Paraíba,Masculino,70,Branca,4,395
Paraíba,Masculino,42,Branca,10,3000
Paraíba,Feminino,37,Parda,12,2000
Paraíba,Masculino,39,Preta,12,840
Paraíba,Masculino,29,Preta,1,400
Paraíba,Masculino,28,Branca,12,1000
Paraíba,Masculino,40,Preta,4,788
Paraíba,Masculino,50,Parda,9,800
Paraíba,Masculino,37,Branca,3,1000
Paraíba,Masculino,32,Preta,9,100
Paraíba,Masculino,81,Parda,1,5000
Paraíba,Masculino,30,Parda,1,150
Paraíba,Masculino,29,Branca,7,960
Paraíba,Masculino,34,Parda,12,788
Paraíba,Masculino,44,Parda,6,300
Paraíba,Masculino,33,Parda,9,200
Paraíba,Masculino,53,Parda,4,300
Paraíba,Masculino,41,Parda,1,800
Paraíba,Masculino,28,Branca,9,800
Paraíba,Feminino,36,Branca,9,788
Paraíba,Masculino,64,Parda,1,200
Paraíba,Masculino,49,Parda,12,1600
Paraíba,Feminino,62,Parda,4,400
Paraíba,Masculino,31,Parda,6,788
Paraíba,Masculino,20,Parda,8,788
Paraíba,Masculino,47,Parda,5,2000
Paraíba,Feminino,32,Parda,6,600
Paraíba,Masculino,49,Parda,5,250
Paraíba,Masculino,26,Branca,12,788
Paraíba,Feminino,55,Parda,2,300
Paraíba,Masculino,40,Branca,12,1300
Paraíba,Masculino,73,Branca,9,300
Paraíba,Feminino,40,Branca,13,788
Paraíba,Feminino,29,Branca,12,480
Paraíba,Masculino,29,Branca,1,700
Paraíba,Masculino,46,Parda,7,788
Paraíba,Masculino,39,Parda,7,1500
Pernambuco,Masculino,57,Parda,12,788
Pernambuco,Masculino,56,Parda,1,1576
Pernambuco,Masculino,61,Parda,13,788
Pernambuco,Masculino,24,Parda,8,788
Pernambuco,Feminino,58,Parda,9,788
Pernambuco,Masculino,48,Preta,10,900
Pernambuco,Masculino,51,Parda,1,2600
Pernambuco,Masculino,23,Parda,10,1000
Pernambuco,Masculino,39,Parda,13,1500
Pernambuco,Masculino,41,Parda,12,1576
Pernambuco,Masculino,38,Parda,16,500
Pernambuco,Feminino,55,Branca,12,788
Pernambuco,Masculino,50,Parda,12,788
Pernambuco,Masculino,22,Branca,12,1125
Pernambuco,Feminino,55,Parda,9,100
Pernambuco,Feminino,28,Branca,9,150
Pernambuco,Masculino,51,Parda,12,1500
Pernambuco,Masculino,42,Preta,9,788
Pernambuco,Masculino,43,Parda,9,2000
Pernambuco,Masculino,57,Parda,1,1500
Pernambuco,Masculino,47,Branca,17,800
Pernambuco,Masculino,49,Branca,12,1400
Pernambuco,Masculino,44,Parda,12,2300
Pernambuco,Masculino,34,Parda,12,1576
Pernambuco,Masculino,32,Parda,12,900
Pernambuco,Masculino,36,Parda,12,788
Pernambuco,Masculino,64,Parda,3,200
Pernambuco,Masculino,57,Branca,9,1556
Pernambuco,Masculino,18,Parda,12,788
Pernambuco,Masculino,56,Parda,9,5000
Pernambuco,Masculino,29,Branca,15,1300
Pernambuco,Masculino,42,Parda,7,1500
Pernambuco,Masculino,39,Branca,5,600
Pernambuco,Masculino,66,Branca,9,788
Pernambuco,Masculino,58,Branca,12,5000
Pernambuco,Feminino,46,Branca,11,800
Pernambuco,Masculino,70,Parda,6,845
Pernambuco,Masculino,43,Preta,5,500
Pernambuco,Masculino,54,Parda,12,1000
Pernambuco,Masculino,50,Parda,12,2500
Pernambuco,Masculino,39,Parda,12,1200
Pernambuco,Masculino,29,Parda,9,1200
Pernambuco,Masculino,43,Branca,16,3940
Pernambuco,Masculino,37,Parda,10,800
Pernambuco,Masculino,35,Parda,9,1700
Pernambuco,Feminino,28,Parda,12,788
Pernambuco,Masculino,30,Branca,7,1300
Pernambuco,Masculino,38,Parda,9,788
Pernambuco,Masculino,50,Parda,12,1500
Pernambuco,Masculino,46,Parda,6,788
Pernambuco,Masculino,30,Branca,9,788
Pernambuco,Masculino,43,Parda,16,11000
Pernambuco,Masculino,36,Preta,10,1300
Pernambuco,Feminino,36,Parda,6,500
Pernambuco,Feminino,29,Parda,7,200
Pernambuco,Feminino,63,Parda,2,394
Pernambuco,Feminino,41,Parda,6,200
Pernambuco,Feminino,64,Branca,9,600
Pernambuco,Masculino,64,Branca,12,2000
Pernambuco,Masculino,51,Parda,1,900
Pernambuco,Feminino,26,Parda,12,788
Pernambuco,Feminino,34,Branca,14,0
Pernambuco,Feminino,50,Branca,1,1000
Pernambuco,Feminino,57,Preta,7,788
Pernambuco,Masculino,38,Preta,3,788
Pernambuco,Masculino,40,Parda,16,2300
Pernambuco,Masculino,39,Parda,9,788
Pernambuco,Masculino,48,Branca,1,788
Pernambuco,Masculino,42,Preta,4,788
Pernambuco,Masculino,30,Parda,9,400
Pernambuco,Masculino,28,Parda,12,788
Pernambuco,Masculino,59,Branca,3,788
Pernambuco,Masculino,42,Parda,5,500
Pernambuco,Masculino,33,Branca,10,9000
Pernambuco,Masculino,44,Parda,12,850
Pernambuco,Masculino,44,Parda,4,788
Pernambuco,Feminino,41,Parda,16,1000
Pernambuco,Masculino,33,Branca,13,3500
Pernambuco,Masculino,72,Preta,1,780
Pernambuco,Masculino,45,Parda,6,800
Pernambuco,Masculino,38,Parda,17,788
Pernambuco,Feminino,34,Parda,6,360
Pernambuco,Masculino,43,Parda,2,1100
Pernambuco,Masculino,40,Parda,3,788
Pernambuco,Feminino,32,Parda,14,788
Pernambuco,Feminino,36,Parda,12,2000
Pernambuco,Masculino,33,Preta,12,6500
Pernambuco,Feminino,50,Parda,14,240
Pernambuco,Masculino,35,Parda,1,700
Pernambuco,Feminino,29,Preta,6,400
Pernambuco,Feminino,59,Parda,4,0
Pernambuco,Masculino,33,Parda,7,1500
Pernambuco,Feminino,55,Parda,5,0
Pernambuco,Masculino,40,Parda,7,1500
Pernambuco,Feminino,31,Branca,8,170
Pernambuco,Feminino,45,Parda,16,1280
Pernambuco,Feminino,20,Parda,6,260
Pernambuco,Feminino,24,Parda,7,500
Pernambuco,Feminino,32,Parda,9,788
Pernambuco,Feminino,35,Parda,5,480
Pernambuco,Feminino,35,Parda,6,0
Pernambuco,Masculino,45,Parda,5,300
Pernambuco,Masculino,25,Parda,9,380
Pernambuco,Masculino,38,Parda,3,800
Pernambuco,Masculino,45,Parda,4,200
Pernambuco,Masculino,26,Parda,8,800
Pernambuco,Masculino,63,Parda,1,2000
Pernambuco,Feminino,53,Parda,2,0
Pernambuco,Masculino,50,Parda,16,6300
Pernambuco,Masculino,34,Branca,14,2000
Pernambuco,Masculino,44,Parda,15,6600
Pernambuco,Masculino,52,Branca,12,4000
Pernambuco,Feminino,40,Branca,16,5500
Pernambuco,Masculino,28,Parda,4,800
Pernambuco,Feminino,56,Parda,9,200
Pernambuco,Masculino,46,Branca,9,3800
Pernambuco,Feminino,24,Branca,12,400
Pernambuco,Masculino,37,Branca,12,1500
Pernambuco,Masculino,37,Parda,12,2000
Pernambuco,Masculino,45,Preta,1,400
Pernambuco,Feminino,52,Branca,16,2500
Pernambuco,Masculino,48,Branca,12,600
Pernambuco,Masculino,40,Branca,12,2800
Pernambuco,Feminino,65,Preta,4,150
Pernambuco,Feminino,50,Parda,12,500
Pernambuco,Feminino,40,Branca,8,390
Pernambuco,Masculino,31,Parda,12,4500
Pernambuco,Masculino,41,Amarela,16,2000
Pernambuco,Masculino,29,Branca,7,700
Pernambuco,Masculino,51,Branca,6,788
Pernambuco,Masculino,36,Parda,8,1750
Pernambuco,Masculino,43,Parda,12,1000
Pernambuco,Masculino,26,Parda,17,1200
Pernambuco,Masculino,39,Parda,6,2000
Pernambuco,Masculino,45,Parda,6,1500
Pernambuco,Masculino,27,Preta,12,788
Pernambuco,Feminino,49,Parda,3,400
Pernambuco,Masculino,60,Branca,6,788
Pernambuco,Masculino,32,Branca,11,1200
Pernambuco,Feminino,32,Parda,9,800
Pernambuco,Masculino,29,Parda,5,788
Pernambuco,Masculino,38,Preta,6,1200
Pernambuco,Masculino,28,Branca,1,788
Pernambuco,Masculino,25,Parda,12,788
Pernambuco,Masculino,28,Branca,12,788
Pernambuco,Masculino,50,Parda,12,1200
Pernambuco,Masculino,56,Branca,12,1580
Pernambuco,Masculino,38,Parda,12,788
Pernambuco,Masculino,50,Parda,5,800
Pernambuco,Masculino,41,Parda,12,3000
Pernambuco,Masculino,52,Preta,1,788
Pernambuco,Masculino,32,Parda,1,0
Pernambuco,Feminino,43,Parda,2,600
Pernambuco,Masculino,36,Parda,5,1100
Pernambuco,Masculino,59,Parda,1,600
Pernambuco,Masculino,49,Preta,3,700
Pernambuco,Masculino,53,Parda,2,700
Pernambuco,Masculino,44,Preta,4,1100
Pernambuco,Feminino,64,Parda,12,788
Pernambuco,Masculino,45,Branca,3,788
Pernambuco,Masculino,20,Parda,13,800
Pernambuco,Masculino,47,Branca,16,3000
Pernambuco,Feminino,41,Parda,16,1500
Pernambuco,Masculino,46,Branca,12,788
Pernambuco,Masculino,30,Parda,12,4000
Pernambuco,Masculino,54,Branca,4,600
Pernambuco,Masculino,46,Parda,8,956
Pernambuco,Feminino,40,Parda,14,450
Pernambuco,Masculino,41,Branca,9,1580
Pernambuco,Masculino,39,Parda,1,1200
Pernambuco,Masculino,38,Parda,12,1050
Pernambuco,Masculino,53,Parda,6,788
Pernambuco,Masculino,28,Branca,12,900
Pernambuco,Feminino,54,Branca,3,300
Pernambuco,Masculino,27,Branca,3,600
Pernambuco,Feminino,49,Parda,5,840
Pernambuco,Masculino,22,Branca,12,788
Pernambuco,Feminino,37,Parda,3,200
Pernambuco,Masculino,40,Parda,6,1000
Pernambuco,Masculino,71,Parda,3,230
Pernambuco,Masculino,41,Branca,16,1200
Pernambuco,Masculino,42,Parda,3,700
Pernambuco,Masculino,30,Parda,3,410
Pernambuco,Masculino,48,Branca,2,410
Pernambuco,Feminino,40,Parda,10,788
Pernambuco,Masculino,20,Branca,10,0
Pernambuco,Masculino,36,Parda,2,300
Pernambuco,Masculino,32,Parda,3,600
Pernambuco,Masculino,43,Parda,1,788
Pernambuco,Masculino,52,Branca,3,500
Pernambuco,Feminino,64,Parda,2,0
Pernambuco,Masculino,42,Parda,16,6000
Pernambuco,Masculino,31,Parda,12,800
Pernambuco,Masculino,43,Branca,10,788
Pernambuco,Masculino,50,Branca,1,600
Pernambuco,Masculino,32,Parda,16,2000
Pernambuco,Masculino,46,Parda,5,1200
Pernambuco,Masculino,77,Branca,16,2110
Pernambuco,Masculino,41,Parda,8,1500
Pernambuco,Masculino,50,Branca,16,7000
Pernambuco,Masculino,28,Branca,12,3500
Pernambuco,Masculino,46,Branca,12,10000
Pernambuco,Masculino,34,Parda,16,6000
Pernambuco,Feminino,33,Parda,12,788
Pernambuco,Masculino,34,Parda,8,700
Pernambuco,Masculino,26,Parda,8,788
Pernambuco,Feminino,39,Parda,9,350
Pernambuco,Feminino,36,Parda,12,780
Pernambuco,Masculino,44,Preta,16,3500
Pernambuco,Masculino,57,Preta,2,0
Pernambuco,Masculino,23,Parda,12,788
Pernambuco,Masculino,25,Parda,12,600
Pernambuco,Masculino,34,Preta,9,788
Pernambuco,Masculino,44,Parda,12,800
Pernambuco,Masculino,24,Parda,12,788
Pernambuco,Masculino,47,Parda,1,1000
Pernambuco,Feminino,42,Parda,5,400
Pernambuco,Feminino,60,Branca,12,1000
Pernambuco,Feminino,38,Parda,11,280
Pernambuco,Masculino,55,Branca,9,788
Pernambuco,Masculino,35,Preta,4,350
Pernambuco,Masculino,31,Parda,17,788
Pernambuco,Masculino,51,Parda,3,300
Pernambuco,Masculino,57,Parda,4,1500
Pernambuco,Feminino,55,Preta,5,500
